seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
49645,227603464461416,36116250,198,0.92889582,0,0,8,0.29489911,0.030069018,0.97987789,0
49646,227603464463041,36117625,198,0.96927804,0,0,8,0.29497167,0.21217604,0.98032755,0
49647,227603464464791,36119333,198,0.95725471,0,0,8,0.29497167,0,0.98032755,0
49648,227603464466500,36121041,198,0.95936681,0,0,8,0.29497167,0,0.98032755,0
49649,227603464468083,36122625,198,0.93027968,0,0,8,0.29497167,0,0.98032755,0
49650,227603464469708,36124250,198,0.96973561,0,0,8,0.29497167,0.14049132,0.98032755,0
49651,227603464471333,36125958,198,0.9579347,0,0,8,0.29497167,0.10353697,0.98032755,0
49652,227603464484500,36139083,198,0.96005937,0,0,8,0.29497167,0.030405147,0.98032755,0
49653,227603464486333,36140833,198,0.93153074,0,0,8,0.29497167,0.2133823,0.98032755,0
49654,227603464487958,36142291,198,0.97016561,0,0,8,0.29503703,0.21941045,0.98073232,0
49655,227603464489916,36144250,198,0.95856285,0,0,8,0.29503703,0,0.98073232,0
49656,227603464491708,36146000,198,0.96069468,0,0,8,0.29503703,0,0.98073232,0
49657,227603464493375,36147666,198,0.93266278,0,0,8,0.29503703,0,0.98073232,0
49658,227603464495000,36149291,198,0.97055901,0,0,8,0.29503703,0.032116,0.98073232,0
49659,227603464496916,36151208,198,0.95913976,0,0,8,0.29503703,0.16559246,0.98073232,0
49660,227603464498541,36152833,198,0.96127574,0,0,8,0.29503703,0,0.98073232,0
49661,227603464500166,36154416,198,0.93370213,0,0,8,0.29503703,0,0.98073232,0
49662,227603464501750,36140625,198,0.97093188,0,0,8,0.29509583,0,0.98109657,0
49663,227603464503583,36142458,198,0.95967834,0,0,8,0.29509583,0.13072143,0.98109657,0
49664,227603464505291,36144208,198,0.96181523,0,0,8,0.29509583,0.022586167,0.98109657,0
49665,227603464506958,36145875,198,0.9346549,0,0,8,0.29509583,0,0.98109657,0
49666,227603464508541,36147458,198,0.97127555,0,0,8,0.29509583,0,0.98109657,0
49667,227603464510083,36149000,198,0.96017749,0,0,8,0.29509583,0.26904777,0.98109657,0
49668,227603464511791,36150666,198,0.96231373,0,0,8,0.29509583,0.17310424,0.98109657,0
49669,227603464513375,36152291,198,0.93553975,0,0,8,0.29509583,0.12226475,0.98109657,0
49670,227603464514958,36118250,198,0.97160353,0,0,8,0.29514873,0.14461027,0.98142445,0
49671,227603464516625,36119916,198,0.9606473,0,0,8,0.29514873,0.2874653,0.98142445,0
49672,227603464518458,36121750,198,0.96278083,0,0,8,0.29514873,0.21340592,0.98142445,0
49673,227603464520125,36123458,198,0.93635893,0,0,8,0.29514873,0.20186351,0.98142445,0
49674,227603464521833,36125125,198,0.97190772,0,0,8,0.29514873,0.084673263,0.98142445,0
49675,227603464523500,36126833,198,0.96108588,0,0,8,0.29514873,0.072569378,0.98142445,0
49676,227603464525250,36128500,198,0.96321593,0,0,8,0.29514873,0,0.98142445,0
49677,227603464526833,36130125,198,0.93712655,0,0,8,0.29514873,0,0.98142445,0
49678,227603464530375,36126416,198,0.97219963,0,0,8,0.29519635,0.26490092,0.98171949,0
49679,227603464532291,36128333,198,0.96150139,0,0,8,0.29519635,0.14580049,0.98171949,0
49680,227603464534000,36130041,198,0.96362657,0,0,8,0.29519635,0.29042163,0.98171949,0
49681,227603464535666,36131791,198,0.93784278,0,0,8,0.29519635,0.27976841,0.98171949,0
49682,227603464537416,36133458,198,0.97247181,0,0,8,0.29519635,0.23893833,0.98171949,0
49683,227603464539125,36135166,198,0.96189158,0,0,8,0.29519635,0.061476201,0.98171949,0
49684,227603464540833,36136875,198,0.96401159,0,0,8,0.29519635,0.2140871,0.98171949,0
49685,227603464542500,36138541,198,0.93851868,0,0,8,0.29519635,0,0.98171949,0
49686,227603464544083,36139875,198,0.9727342,0,0,8,0.29523924,0,0.98198503,0
49687,227603464545750,36141541,198,0.96226322,0,0,8,0.29523924,0.26855677,0.98198503,0
49688,227603464557791,36153583,198,0.9643771,0,0,8,0.29523924,0.17979704,0.98198503,0
49689,227603464567666,36163458,198,0.93915336,0,0,8,0.29523924,0.1784042,0.98198503,0
49690,227603464571708,36167500,198,0.97297999,0,0,8,0.29523924,0.075424194,0.98198503,0
49691,227603464574791,36170583,198,0.96261396,0,0,8,0.29523924,0.28867117,0.98198503,0
49692,227603464576458,36172250,198,0.96472164,0,0,8,0.29523924,0,0.98198503,0
49693,227603464578041,36173833,198,0.93975572,0,0,8,0.29523924,0,0.98198503,0
49694,227603464579500,36173833,198,0.97321779,0,0,8,0.2952778,0.19031323,0.98222405,0
49695,227603464600541,36194875,198,0.96294947,0,0,8,0.2952778,0.2182883,0.98222405,0
49696,227603464602291,36196583,198,0.96505028,0,0,8,0.2952778,0,0.98222405,0
49697,227603464612291,36206667,198,0.94032431,0,0,8,0.2952778,0.24345867,0.98222405,0
49698,227603464614125,36208458,198,0.97344147,0,0,8,0.2952778,0.16372626,0.98222405,0
49699,227603464616125,36210542,198,0.96326745,0,0,8,0.2952778,0.03089612,0.98222405,0
49700,227603464617916,36212250,198,0.96536147,0,0,8,0.2952778,0.17456079,0.98222405,0
49701,227603464619666,36214000,198,0.9408665,0,0,8,0.2952778,0.28908539,0.98222405,0
49702,227603464621458,36158125,198,0.97365855,0,0,8,0.29531252,0.10609497,0.9824391,0
49703,227603464623375,36159958,198,0.96357276,0,0,8,0.29531252,0.2390839,0.9824391,0
49704,227603464625250,36161833,198,0.96565951,0,0,8,0.29531252,0.074389629,0.9824391,0
49705,227603464627083,36163708,198,0.94138063,0,0,8,0.29531252,0.12326796,0.9824391,0
49706,227603464628958,36165583,198,0.9738635,0,0,8,0.29531252,0.070164882,0.9824391,0
49707,227603464630833,36167417,198,0.96386318,0,0,8,0.29531252,0.22553325,0.9824391,0
49708,227603464632625,36169208,198,0.96594283,0,0,8,0.29531252,0.030283315,0.9824391,0
49709,227603464634458,36171042,198,0.94187281,0,0,8,0.29531252,0.01438473,0.9824391,0
49710,227603464636291,36133833,198,0.97406289,0,0,8,0.29534376,0.17872585,0.9826327,0
49711,227603464638125,36135666,198,0.96414287,0,0,8,0.29534376,0.23958893,0.9826327,0
49712,227603464639958,36137500,198,0.96621506,0,0,8,0.29534376,0.14232913,0.9826327,0
49713,227603464641750,36139291,198,0.94234125,0,0,8,0.29534376,0.18622196,0.9826327,0
49714,227603464646375,36143916,198,0.97425176,0,0,8,0.29534376,0.23266546,0.9826327,0
49715,227603464648083,36145625,198,0.96440981,0,0,8,0.29534376,0,0.9826327,0
49716,227603464649833,36147375,198,0.96647473,0,0,8,0.29534376,0.12525807,0.9826327,0
49717,227603464661208,36158791,198,0.94279122,0,0,8,0.29534376,0.27253169,0.9826327,0
49718,227603464677125,36174417,198,0.97443589,0,0,8,0.29537189,0.016436556,0.98280692,0
49719,227603464694458,36191792,198,0.96466754,0,0,8,0.29537189,0.075155467,0.98280692,0
49720,227603464696291,36193542,198,0.96672497,0,0,8,0.29537189,0,0.98280692,0
49721,227603464697916,36195167,198,0.94322092,0,0,8,0.29537189,0,0.98280692,0
49722,227603464699500,36196750,198,0.97461084,0,0,8,0.29537189,0,0.98280692,0
49723,227603464701083,36198334,198,0.96491422,0,0,8,0.29537189,0.22318101,0.98280692,0
49724,227603464704416,36201667,198,0.96696436,0,0,8,0.29537189,0,0.98280692,0
49725,227603464706000,36203209,198,0.94363483,0,0,8,0.29537189,0.27369586,0.98280692,0
49726,227603464707750,36180666,198,0.97478169,0,0,8,0.29539722,0.18470854,0.97983873,0
49727,227603464709458,36182375,198,0.96515296,0,0,8,0.29539722,0.072707541,0.97983873,0
49728,227603464711166,36184083,198,0.96719563,0,0,8,0.29539722,0.23363775,0.97983873,0
49729,227603464713000,36185916,198,0.94403129,0,0,8,0.29539722,0,0.97983873,0
49730,227603464714583,36187500,198,0.97494447,0,0,8,0.29539722,0,0.97983873,0
49731,227603464716208,36189083,198,0.96538203,0,0,8,0.29539722,0,0.97983873,0
49732,227603464717750,36190666,198,0.96741746,0,0,8,0.29539722,0.050627753,0.97983873,0
49733,227603464719458,36192375,198,0.94441411,0,0,8,0.29539722,0.12093131,0.97983873,0
49734,227603464721125,36193791,198,0.97510367,0,0,8,0.29541999,0.18289872,0.9787299,0
49735,227603464722916,36195541,198,0.96560414,0,0,8,0.29541999,0,0.9787299,0
49736,227603464724500,36197166,198,0.9676322,0,0,8,0.29541999,0,0.9787299,0
49737,227603464743750,36216458,198,0.9447817,0,0,8,0.29541999,0,0.9787299,0
49738,227603464748125,36220791,198,0.97525574,0,0,8,0.29541999,0,0.9787299,0
49739,227603464749750,36222416,198,0.96581777,0,0,8,0.29541999,0,0.9787299,0
49740,227603464751333,36224000,198,0.96783869,0,0,8,0.29541999,0,0.9787299,0
49741,227603464752916,36225583,198,0.94513745,0,0,8,0.29541999,0,0.9787299,0
49742,227603464754500,36198458,198,0.97540465,0,0,8,0.2954405,0,0.97929436,0
49743,227603464756166,36200125,198,0.96602527,0,0,8,0.2954405,0,0.97929436,0
49744,227603464757791,36201708,198,0.96803896,0,0,8,0.2954405,0,0.97929436,0
49745,227603464759375,36203333,198,0.94547982,0,0,8,0.2954405,0.15438735,0.97929436,0
49746,227603464761125,36205042,198,0.97554723,0,0,8,0.2954405,0.070102297,0.97929436,0
49747,227603464762875,36206917,198,0.96622525,0,0,8,0.2954405,0,0.97929436,0
49748,227603464764458,36208417,198,0.96823192,0,0,8,0.2954405,0.13712563,0.97929436,0
49749,227603464766125,36210083,198,0.94581179,0,0,8,0.2954405,0.18704435,0.97929436,0
49750,227603464767791,36201708,198,0.975687,0,0,8,0.29545894,0.1545715,0.97980243,0
49751,227603464782083,36216000,198,0.9664198,0,1,8,0.29545894,0.28258643,0.97980243,0
49752,227603464783916,36217833,198,0.96841939,0,1,8,0.29545894,0.19523953,0.97980243,0
49753,227603464785666,36219625,198,0.94613196,0,1,8,0.29545894,0.12295082,0.97980243,0
49754,227603464787375,36221291,198,0.97582111,1,1,8,0.29545894,0.22793472,0.97980243,0
49755,227603464789041,36222958,198,0.96660764,0,1,8,0.29545894,0.21789515,0.97980243,0
49756,227603464790916,36224916,198,0.96860038,0,1,8,0.29545894,0.012963107,0.97980243,0
49757,227603464792750,36226666,198,0.9464429,0,1,8,0.29545894,0.10458408,0.97980243,0
49758,227603464794416,36203458,198,0.97595268,1,1,8,0.29547554,0.30500564,0.98025972,0
49759,227603464796166,36205125,198,0.96679062,0,1,8,0.29547554,0.055428341,0.98025972,0
49760,227603464797875,36206833,198,0.96877645,0,1,8,0.29547554,0.17891356,0.98025972,0
49761,227603464799541,36208458,198,0.94674331,0,1,8,0.29547554,0.25582352,0.98025972,0
49762,227603464801458,36210417,198,0.97607919,1,1,8,0.29547554,0.057962473,0.98025972,0
49763,227603464803125,36212083,198,0.9669676,0,1,8,0.29547554,0.056217656,0.98025972,0
49764,227603464804791,36213792,198,0.96894673,0,1,8,0.29547554,0,0.98025972,0
49765,227603464806416,36215375,198,0.9470355,0,1,8,0.29547554,0.09386088,0.98025972,0
49766,227603464808166,36180042,198,0.9762034,1,1,8,0.29549047,0,0.98067123,0
49767,227603464809791,36181667,198,0.96714021,0,1,8,0.29549047,0,0.98067123,0
49768,227603464814333,36186209,198,0.96911261,0,1,8,0.29549047,0,0.98067123,0
49769,227603464815875,36187750,198,0.94731832,0,1,8,0.29549047,0,0.98067123,0
49770,227603464817541,36189417,198,0.97632306,1,1,8,0.29549047,0.20366715,0.98067123,0
49771,227603464819250,36191125,198,0.96730742,0,1,8,0.29549047,0.01952832,0.98067123,0
49772,227603464820916,36192792,198,0.96927329,0,1,8,0.29549047,0.088695921,0.98067123,0
49773,227603464822583,36194459,198,0.94759375,0,1,8,0.29549047,0.17137475,0.98067123,0
49774,227603464824208,36195792,198,0.97637254,1,1,8,0.29442444,0.28319004,0.98104161,0
49775,227603464825958,36197542,198,0.96744269,0,1,8,0.29442444,0.073749892,0.98104161,0
49776,227603464827625,36199208,198,0.969404,0,1,8,0.29442444,0,0.98104161,0
49777,227603464829250,36200833,198,0.94792947,0,1,8,0.29442444,0.26661727,0.98104161,0
49778,227603464830916,36202500,198,0.97650884,1,1,8,0.29442444,0.17900741,0.98104161,0
49779,227603464832625,36204167,198,0.96762292,0,1,8,0.29442444,0.11895956,0.98104161,0
49780,227603464834250,36205833,198,0.96957057,0,1,8,0.29442444,0.026232475,0.98104161,0
49781,227603464835958,36207542,198,0.94820642,0,1,8,0.29442444,0.052509475,0.98104161,0
49782,227603464837791,36209083,198,0.97662538,1,1,8,0.29442444,0.149509,0.97981244,0
49783,227603464846708,36218000,198,0.96778278,0,1,8,0.29442444,0.14878318,0.97981244,0
49784,227603464848416,36219708,198,0.96972233,0,1,8,0.29442444,0,0.97981244,0
49785,227603464850000,36221291,198,0.94846371,0,1,8,0.29442444,0,0.97981244,0
49786,227603464873291,36244583,198,0.976735,1,1,8,0.29442444,0.24200822,0.97981244,0
49787,227603464875041,36246333,198,0.96793471,0,1,8,0.29442444,0.023255568,0.97981244,0
49788,227603464876750,36248041,198,0.96986758,0,1,8,0.29442444,0.284547,0.97981244,0
49789,227603464878500,36249791,198,0.94871122,0,1,8,0.29442444,0.19055505,0.97981244,0
49790,227603464880125,36221208,198,0.97684094,1,1,8,0.29442444,0.065736696,0.98026872,0
49791,227603464881833,36222917,198,0.96808191,0,1,8,0.29442444,0.024434196,0.98026872,0
49792,227603464883791,36224917,198,0.97000852,0,1,8,0.29442444,0.040501688,0.98026872,0
49793,227603464885583,36226667,198,0.94895162,0,1,8,0.29442444,0,0.98026872,0
49794,227603464887250,36228292,198,0.97694409,1,1,8,0.29442444,0.25463489,0.98026872,0
49795,227603464888958,36230042,198,0.96822529,0,1,8,0.29442444,0,0.98026872,0
49796,227603464890708,36231792,198,0.97014581,0,1,8,0.29442444,0.081183463,0.98026872,0
49797,227603464903875,36245083,198,0.94918577,0,1,8,0.29442444,0.076301873,0.98026872,0
49798,227603464906125,36213500,198,0.97705212,1,1,8,0.29454449,0.30857483,0.98067933,0
49799,227603464907875,36215166,198,0.96836822,0,1,8,0.29454449,0.17776687,0.98067933,0
49800,227603464912500,36219875,222,0.5188011,0,0,8,0.29454449,0,0.98067933,0
49801,227603464914250,36221541,222,0.50102168,0,0,8,0.29454449,0.20539342,0.98067933,0
49802,227603464915916,36223208,222,0.9064099,0,0,8,0.29454449,0.013636833,0.98067933,0
49803,227603464917625,36224958,222,0.88194132,0,0,8,0.29454449,0.060722254,0.98067933,0
49804,227603464919375,36226666,222,0.89512854,0,0,8,0.29454449,0.19501261,0.98067933,0
49805,227603464921041,36228333,222,0.83320122,0,0,8,0.29454449,0.30999523,0.98067933,0
49806,227603464922625,36229708,222,0.95120863,0,0,8,0.29435605,0,0.98104888,0
49807,227603464927791,36234833,222,0.93179099,0,0,8,0.29435605,0,0.98104888,0
49808,227603464929416,36236500,222,0.93420641,0,0,8,0.29435605,0,0.98104888,0
49809,227603464931041,36238083,222,0.8859991,0,0,8,0.29435605,0,0.98104888,0
49810,227603464932666,36239708,222,0.96003436,0,0,8,0.29435605,0,0.98104888,0
49811,227603464934250,36241291,222,0.94293479,0,0,8,0.29435605,0.27280349,0.98104888,0
49812,227603464953416,36260458,222,0.94422876,0,0,8,0.29435605,0.19921693,0.98104888,0
49813,227603464959500,36266541,222,0.90215654,0,0,8,0.29435605,0.13758245,0.98104888,0
49814,227603464961208,36247792,222,0.96287386,0,0,8,0.29435605,0,0.98138154,0
49815,227603464962916,36249500,222,0.94710754,0,0,8,0.29435605,0,0.98138154,0
49816,227603464964541,36251167,222,0.94848005,0,0,8,0.29435605,0,0.98138154,0
49817,227603464966250,36252875,222,0.90985929,0,0,8,0.29435605,0.22643177,0.98138154,0
49818,227603464968041,36254667,222,0.96431801,0,0,8,0.29435605,0.014898609,0.98138154,0
49819,227603464969791,36256417,222,0.94945741,0,0,8,0.29435605,0,0.98138154,0
49820,227603464971375,36257958,222,0.95104031,0,0,8,0.29435605,0.1013917,0.98138154,0
49821,227603464973041,36259625,222,0.91474144,0,0,8,0.29435605,0,0.98138154,0
49822,227603464982625,36263666,222,0.96535608,0,0,8,0.29448295,0.25799501,0.98168087,0
49823,227603464984375,36265375,222,0.95116549,0,0,8,0.29448295,0.066920422,0.98168087,0
49824,227603464994958,36276041,222,0.95292103,0,0,8,0.29448295,0,0.98168087,0
49825,227603464996625,36277666,222,0.91833308,0,0,8,0.29448295,0,0.98168087,0
49826,227603464998166,36279208,222,0.966202,0,0,8,0.29448295,0.30634716,0.98168087,0
49827,227603464999916,36280958,222,0.95254649,0,0,8,0.29448295,0.16053687,0.98168087,0
49828,227603465001541,36282583,222,0.95442594,0,0,8,0.29448295,0.17645504,0.98168087,0
49829,227603465006291,36287333,222,0.92120138,0,0,8,0.29448295,0.037911426,0.98168087,0
49830,227603465007916,36288667,222,0.96695438,0,0,8,0.29459715,0.11775397,0.98038775,0
49831,227603465009583,36290334,222,0.95373211,0,0,8,0.29459715,0.2870371,0.98038775,0
49832,227603465011250,36292000,222,0.95569618,0,0,8,0.29459715,0.0758003,0.98038775,0
49833,227603465013000,36293750,222,0.92357477,0,0,8,0.29459715,0.2256415,0.98038775,0
49834,227603465014708,36300500,222,0.96761472,0,0,8,0.29459715,0.040301695,0.98038775,0
49835,227603465021625,36302375,222,0.95476297,0,0,8,0.29459715,0.19707787,0.98038775,0
49836,227603465023291,36304042,222,0.95678627,0,0,8,0.29459715,0,0.98038775,0
49837,227603465027250,36308000,222,0.92560549,0,0,8,0.29459715,0.10814133,0.98038775,0
49838,227603465028875,36287250,222,0.96822204,0,0,8,0.29469994,0.11891196,0.9807865,0
49839,227603465030625,36288959,222,0.95568426,0,0,8,0.29469994,0,0.9807865,0
49840,227603465032166,36290542,222,0.95774761,0,0,8,0.29469994,0,0.9807865,0
49841,227603465033750,36292875,222,0.92736282,0,0,8,0.29469994,0,0.9807865,0
49842,227603465036083,36294417,222,0.9687644,0,0,8,0.29469994,0,0.9807865,0
49843,227603465037625,36296042,222,0.95650605,0,0,8,0.29469994,0.26554951,0.9807865,0
49844,227603465039333,36297709,222,0.95859775,0,0,8,0.29469994,0.21889095,0.9807865,0
49845,227603465040958,36299334,222,0.92891852,0,0,8,0.29469994,0.069672339,0.9807865,0
49846,227603465066583,36299958,222,0.96923497,0,0,8,0.29435495,0.12936634,0.97958285,0
49847,227603465068416,36301708,222,0.95724093,0,0,8,0.29435495,0.25147167,0.97958285,0
49848,227603465070125,36303416,222,0.95935198,0,0,8,0.29435495,0.2692368,0.97958285,0
49849,227603465071833,36305125,222,0.93033673,0,0,8,0.29435495,0.23402552,0.97958285,0
49850,227603465076083,36309375,222,0.96970428,0,0,8,0.29435495,0.23403297,0.97958285,0
49851,227603465077958,36311250,222,0.95793188,0,0,8,0.29435495,0.042831361,0.97958285,0
49852,227603465079625,36312916,222,0.960052,0,0,8,0.29435495,0.1383132,0.97958285,0
49853,227603465081416,36314708,222,0.93159529,0,0,8,0.29435495,0.25103876,0.97958285,0
49854,227603465083083,36306625,222,0.97012015,0,0,8,0.29420251,0.14166032,0.98006207,0
49855,227603465084916,36308333,222,0.95855556,0,0,8,0.29420251,0.11314842,0.98006207,0
49856,227603465089083,36312500,222,0.96068249,0,0,8,0.29420251,0.24596094,0.98006207,0
49857,227603465090791,36314250,222,0.932746,0,0,8,0.29420251,0.18421075,0.98006207,0
49858,227603465092541,36316000,222,0.97052045,0,0,8,0.29420251,0.081717558,0.98006207,0
49859,227603465094250,36317708,222,0.95913868,0,0,8,0.29420251,0.034342729,0.98006207,0
49860,227603465095916,36319375,222,0.96126783,0,0,8,0.29420251,0.050500892,0.98006207,0
49861,227603465097583,36321042,222,0.93378895,0,0,8,0.29420251,0.28390953,0.98006207,0
49862,227603465099208,36270125,222,0.97089079,0,0,8,0.29420251,0,0.98049337,0
49863,227603465100791,36271708,222,0.95967689,0,0,8,0.29420251,0,0.98049337,0
49864,227603465102416,36273291,222,0.96180666,0,0,8,0.29420251,0.19699547,0.98049337,0
49865,227603465104083,36275000,222,0.93474634,0,0,8,0.29420251,0,0.98049337,0
49866,227603465105708,36276583,222,0.9712368,0,0,8,0.29420251,0.10605136,0.98049337,0
49867,227603465110791,36281708,222,0.96017786,0,0,8,0.29420251,0.19421992,0.98049337,0
49868,227603465112541,36283458,222,0.96230647,0,0,8,0.29420251,0.21233542,0.98049337,0
49869,227603465114291,36285250,222,0.93563145,0,0,8,0.29420251,0.20419511,0.98049337,0
49870,227603465116083,36286709,222,0.97155233,0,0,8,0.29407904,0.10582642,0.98088151,0
49871,227603465117875,36288500,222,0.96064262,0,0,8,0.29407904,0.2347012,0.98088151,0
49872,227603465119666,36290292,222,0.96276881,0,0,8,0.29407904,0,0.98088151,0
49873,227603465121458,36292084,222,0.93646342,0,0,8,0.29407904,0,0.98088151,0
49874,227603465123125,36293750,222,0.97186154,0,0,8,0.29407904,0,0.98088151,0
49875,227603465124750,36295375,222,0.96108558,0,0,8,0.29407904,0.22080201,0.98088151,0
49876,227603465126583,36297209,222,0.96320694,0,0,8,0.29407904,0.2562789,0.98088151,0
49877,227603465128416,36299042,222,0.93723325,0,0,8,0.29407904,0.23316908,0.98088151,0
49878,227603465130208,36260750,222,0.97215149,0,0,8,0.29407904,0.24730493,0.98123085,0
49879,227603465132041,36262542,222,0.96150071,0,0,8,0.29407904,0.087659359,0.98123085,0
49880,227603465133875,36264375,222,0.96361705,0,0,8,0.29407904,0.25497419,0.98123085,0
49881,227603465135791,36266334,222,0.93795277,0,0,8,0.29407904,0.23155004,0.98123085,0
49882,227603465137625,36268125,222,0.97242557,0,0,8,0.29407904,0.28740248,0.98123085,0
49883,227603465149833,36280334,222,0.96189229,0,0,8,0.29407904,0.14863363,0.98123085,0
49884,227603465151625,36282125,222,0.96400308,0,0,8,0.29407904,0.15986985,0.98123085,0
49885,227603465153458,36283917,222,0.93862862,0,0,8,0.29407904,0,0.98123085,0
49886,227603465155083,36285250,222,0.97269684,0,0,8,0.29423362,0.14478216,0.98154527,0
49887,227603465158541,36288791,222,0.96226761,0,0,8,0.29423362,0.24711914,0.98154527,0
49888,227603465160583,36290750,222,0.96437203,0,0,8,0.29423362,0.17811418,0.98154527,0
49889,227603465162375,36292625,222,0.93925431,0,0,8,0.29423362,0.21927357,0.98154527,0
49890,227603465164291,36294458,222,0.97294038,0,0,8,0.29423362,0.19476911,0.98154527,0
49891,227603465166125,36296291,222,0.96261581,0,0,8,0.29423362,0.21986596,0.98154527,0
49892,227603465167875,36298041,222,0.96471494,0,0,8,0.29423362,0,0.98154527,0
49893,227603465169625,36299791,222,0.93985377,0,0,8,0.29423362,0.2975257,0.98154527,0
49894,227603465203625,36333417,222,0.97312252,0,0,8,0.29349777,0.15273796,0.98182827,0
49895,227603465205458,36335167,222,0.96292785,0,0,8,0.29349777,0,0.98182827,0
49896,227603465212291,36342000,222,0.96502193,0,0,8,0.29349777,0,0.98182827,0
49897,227603465213875,36343625,222,0.94047677,0,0,8,0.29349777,0.29834276,0.98182827,0
49898,227603465215583,36345375,222,0.97336506,0,0,8,0.29349777,0.1656222,0.98182827,0
49899,227603465217416,36347125,222,0.96326304,0,0,8,0.29350817,0.037158322,0.98182827,0
49900,227603465231458,36361167,222,0.96534482,0,0,8,0.29350817,0,0.98182827,0
49901,227603465233875,36363583,222,0.94103002,0,0,8,0.29350817,0.08898209,0.98182827,0
49902,227603465235625,36337584,222,0.97358508,0,0,8,0.29350817,0.2742047,0.9820829,0
49903,227603465237333,36339334,222,0.96357198,0,0,8,0.29350817,0.091166131,0.9820829,0
49904,227603465239041,36341000,222,0.96564513,0,0,8,0.29350817,0.18032482,0.9820829,0
49905,227603465240708,36342709,222,0.94154884,0,0,8,0.29350817,0,0.9820829,0
49906,227603465242333,36344334,222,0.97379256,0,0,8,0.29350817,0,0.9820829,0
49907,227603465243958,36345959,222,0.96386431,0,0,8,0.29350817,0.014369016,0.9820829,0
49908,227603465260166,36362167,222,0.96592983,0,0,8,0.29350817,0.046101257,0.9820829,0
49909,227603465261875,36363875,222,0.94204118,0,0,8,0.29350817,0.26535138,0.9820829,0
49910,227603465263541,36332291,222,0.9739908,0,0,8,0.29350817,0.21586905,0.98231214,0
49911,227603465265541,36345416,222,0.96414358,0,0,8,0.29350817,0.11594739,0.98231214,0
49912,227603465278833,36347708,222,0.96620165,0,0,8,0.29350817,0.23425268,0.98231214,0
49913,227603465280583,36349375,222,0.94251091,0,0,8,0.29350817,0,0.98231214,0
49914,227603465282166,36350958,222,0.97418101,0,0,8,0.29350817,0.0437444,0.98231214,0
49915,227603465286041,36354791,222,0.96441131,0,0,8,0.29350817,0.066442557,0.98231214,0
49916,227603465287708,36356500,222,0.96646195,0,0,8,0.29350817,0.30687365,0.98231214,0
49917,227603465289416,36358208,222,0.94296025,0,0,8,0.29350817,0.15740706,0.98231214,0
49918,227603465291208,36359750,222,0.97432776,0,0,8,0.29297936,0.052672487,0.98251843,0
49919,227603465292958,36361458,222,0.96465351,0,0,8,0.29297936,0.28449133,0.98251843,0
49920,227603465294750,36363291,222,0.96669777,0,0,8,0.29297936,0.26948816,0.98251843,0
49921,227603465298916,36367458,222,0.94342711,0,0,8,0.29297936,0.11899507,0.98251843,0
49922,227603465300583,36369125,222,0.97451604,0,0,8,0.29297936,0.23482226,0.98251843,0
49923,227603465302208,36370750,222,0.96491244,0,0,8,0.29297936,0.14402419,0.98251843,0
49924,227603465303833,36372375,222,0.96694546,0,0,8,0.29297936,0.16510063,0.98251843,0
49925,227603465305458,36374000,222,0.94384911,0,0,8,0.29297936,0.17251197,0.98251843,0
49926,227603465307083,36343458,222,0.97468893,0,0,8,0.29297936,0.044667467,0.9827041,0
49927,227603465308875,36345166,222,0.9651535,0,0,8,0.29297936,0,0.9827041,0
49928,227603465310458,36346750,222,0.96717821,0,0,8,0.29297936,0,0.9827041,0
49929,227603465312041,36348333,222,0.94424822,0,0,8,0.29297936,0,0.9827041,0
49930,227603465313583,36349875,222,0.97485364,0,0,8,0.29297936,0.20300016,0.9827041,0
49931,227603465321625,36358000,222,0.96538385,0,0,8,0.29297936,0.049401041,0.9827041,0
49932,227603465323416,36359708,222,0.96740101,0,0,8,0.29297936,0.025762435,0.9827041,0
49933,227603465325125,36361416,222,0.94463065,0,0,8,0.29297936,0.12610775,0.9827041,0
49934,227603465326833,36356875,222,0.97501221,0,0,8,0.29297936,0.16095531,0.98287117,0
49935,227603465328500,36358541,222,0.96560566,0,0,8,0.29297936,0,0.98287117,0
49936,227603465330125,36360208,222,0.96761551,0,0,8,0.29297936,0.13660659,0.98287117,0
49937,227603465331875,36361916,222,0.94499867,0,0,8,0.29297936,0.16881038,0.98287117,0
49938,227603465333541,36363666,222,0.97516541,0,0,8,0.29297936,0.034086984,0.98287117,0
49939,227603465335291,36365333,222,0.96581983,0,0,8,0.29297936,0.086841621,0.98287117,0
49940,227603465336958,36367000,222,0.96782246,0,0,8,0.29297936,0.2415157,0.98287117,0
49941,227603465338625,36368666,222,0.94535354,0,0,8,0.29297936,0.20809394,0.98287117,0
49942,227603465340250,36353541,222,0.97532081,0,0,8,0.29308826,0.2796278,0.98302156,0
49943,227603465352958,36366291,222,0.96602987,0,0,8,0.29308826,0.20708419,0.98302156,0
49944,227603465399125,36412500,222,0.96802515,0,0,8,0.29308826,0.19504464,0.98302156,0
49945,227603465401041,36414333,222,0.94568893,0,0,8,0.29308826,0.17044751,0.98302156,0
49946,227603465402791,36416083,222,0.97546197,0,0,8,0.29308826,0,0.98302156,0
49947,227603465404416,36417708,222,0.96622801,0,0,8,0.29308826,0.033540446,0.98302156,0
